department,municipality,crop,yield_t_ha,relative_yield,avg_temperature,total_precipitation,pest_alert,pest_name,species,year,season,climate_risk,category_temp,category_rain
7,25,5,0.6317460317460318,0.7340100971606714,0.4649809783243084,0.7987971854564409,0,2,0,3,0,0,1,0
4,26,4,0.3746031746031746,0.6786046589503849,0.6619823336283668,0.5170924357939253,0,2,0,0,1,0,1,0
7,29,3,0.4476190476190476,0.5769107812009521,0.3313278110071547,0.7912312142913782,0,3,3,3,1,0,0,0
1,30,1,0.16825396825396827,0.2838875972607916,0.3790883422752982,0.786815128401706,0,2,0,3,1,0,0,0
7,39,6,0.45079365079365075,0.6654545771800591,0.5025896711229967,0.546560781687683,0,1,2,0,0,0,1,0
0,43,2,0.20634920634920628,0.2930578818573135,0.30062990502915987,0.5890303818252463,0,2,0,5,0,0,0,0
3,34,4,0.38730158730158726,0.4835207702013702,0.4519382782652528,0.6350241154309053,0,2,0,1,1,0,0,0
5,45,1,0.08253968253968255,0.08042780466402091,0.5825428175581671,0.861535160909459,1,2,0,4,1,0,1,0
7,46,5,0.6285714285714286,0.7303342236967801,0.2784766362864808,0.15244946660718028,0,2,0,1,1,0,0,0
1,3,6,0.2761904761904762,0.43414778646598706,0.16586759923958816,0.2871568353134357,0,1,2,0,0,0,0,0
4,7,2,0.7714285714285715,0.8246031940842733,0.49742583043358923,0.6987841617338155,0,2,0,4,1,0,1,0
3,20,6,0.47619047619047616,0.6826888868297717,0.3397359524399901,0.5595644038097376,0,1,2,0,0,0,0,0
1,29,6,0.31111111111111106,0.48356188865544925,1.0,0.7271951344329128,1,1,2,3,0,0,1,0
4,32,6,0.5904761904761904,0.9352976331427669,0.41624956471077734,0.7178879741508677,0,1,2,3,1,0,0,0
6,36,7,0.746031746031746,0.8778665576716327,0.5496004039515352,0.4160850014094928,0,0,1,4,1,0,1,0
3,12,0,0.5047619047619046,0.568217277776018,0.3397359524399901,0.5595644038097376,0,2,0,0,0,0,0,0
0,45,4,0.2634920634920635,0.35614701358840606,0.07033308036035546,0.6657032642628771,0,2,0,3,1,0,0,0
0,46,3,0.0603174603174603,0.09554754790450828,0.685746877129426,0.758885044141242,1,3,3,2,1,0,1,0
4,47,1,0.07936507936507936,0.125077433549837,0.709457062776405,0.584343178896467,0,2,0,3,0,0,1,0
0,11,2,0.28571428571428564,0.3961753334237349,0.30062990502915987,0.5890303818252463,0,2,0,5,0,0,0,0
6,13,2,0.7968253968253967,0.9847915056931809,0.4305383431834624,0.4639636387643966,0,2,0,0,1,0,0,0
4,18,7,0.4825396825396825,0.7573445621343409,0.6619823336283668,0.5170924357939253,0,0,1,0,1,0,1,0
7,22,7,0.7587301587301587,0.896288144550577,0.01726266913839769,0.404977750041164,0,0,1,1,0,0,0,0
0,24,0,0.7841269841269841,0.9745977093232523,0.4452000546624637,0.3018125163937082,0,2,0,1,0,0,0,0
6,27,4,0.14920634920634918,0.21256182122827574,0.42312534949503533,0.5935569709344319,0,2,0,1,0,0,0,0
1,28,3,0.7365079365079364,0.9977176234080904,0.3289872047246103,0.3059536353880681,0,3,3,0,1,0,0,0
7,31,2,0.09841269841269845,0.12965890553653983,0.5146344897496444,0.5831787423675747,0,2,0,0,1,0,1,0
1,32,6,0.0380952380952381,0.09723345335601682,0.5189155089769342,0.6667353309890451,1,1,2,2,1,0,1,0
6,38,5,0.5460317460317461,0.7514842120599153,0.6334819643239218,0.1830987208994701,0,2,0,3,1,0,1,0
6,44,3,0.8063492063492064,0.9447601757570976,0.6334819643239218,0.1830987208994701,0,3,3,3,1,0,1,0
2,0,6,0.3746031746031746,0.4887594651441981,0.3557878588117651,0.2836449415924456,0,1,2,1,0,0,0,0
2,1,0,0.3079365079365079,0.37480357761644134,0.3687735234766052,0.4220713771469722,0,2,0,2,1,0,0,0
0,34,0,0.5555555555555555,0.6943843506150154,0.38740471355727557,0.49918353191459097,0,2,0,0,1,0,0,0
5,47,0,0.33015873015873015,0.38603676261323494,0.5624971020891163,0.708605385023577,1,2,0,2,1,0,1,0
5,7,6,0.7396825396825397,0.97892408871539,0.351896090491425,0.799437250260155,0,1,2,4,0,0,0,0
7,8,0,0.6031746031746031,0.5864739031326764,0.5213789182796438,1.0,0,2,0,4,0,0,1,0
5,17,3,0.6444444444444444,0.9736720796098015,0.47879960016522105,0.3472416804285112,0,3,3,0,1,0,1,0
0,20,2,0.46031746031746024,0.6230337268698622,0.5490927667582532,0.38308639215389473,0,2,0,3,0,0,1,0
7,22,0,0.6063492063492064,0.5896728877096803,0.2784766362864808,0.15244946660718028,0,2,0,1,1,0,0,0
7,25,4,0.37142857142857133,0.6234926804346087,0.5146344897496444,0.5831787423675747,0,2,0,0,1,0,1,0
4,30,2,0.12380952380952381,0.12425964376267015,0.5488261328080419,0.7511705280330245,1,2,0,0,0,0,1,0
5,31,6,0.3555555555555556,0.48286407256098207,0.5624971020891163,0.708605385023577,1,1,2,2,1,0,1,0
1,32,2,0.1873015873015873,0.24390919905297623,0.3790883422752982,0.786815128401706,0,2,0,3,1,0,0,0
3,36,7,0.13015873015873014,0.19917505751285522,0.3397359524399901,0.5595644038097376,0,0,1,0,0,0,0,0
5,40,7,0.9111111111111111,0.9935669745046967,0.459852258623342,0.27231617103819517,0,0,1,2,0,0,1,0
5,0,1,0.8253968253968254,0.8862197362806739,0.5624971020891163,0.708605385023577,0,2,0,2,1,0,1,0
0,23,5,0.7365079365079364,0.9342117675968602,0.30062990502915987,0.5890303818252463,0,2,0,5,0,0,0,0
1,47,3,0.4126984126984127,0.5712708081132528,0.374329448620796,0.6034339182502055,0,3,3,1,1,0,0,0
4,2,5,0.19682539682539685,0.2801204142754191,0.709457062776405,0.584343178896467,0,2,0,3,0,0,1,0
1,3,6,0.3492063492063492,0.5374681819530446,0.3749871978054573,0.711625197812678,0,1,2,1,0,0,0,0
0,4,4,0.15873015873015872,0.222799867010144,0.6268451232587697,0.3592886431729374,0,2,0,0,0,0,1,0
7,6,4,0.6126984126984127,0.9897376251022458,0.34040153197208856,0.4789263338995875,0,2,0,2,0,0,0,0
4,7,7,0.22857142857142854,0.3856111136263939,0.4241332949169907,0.7343195898959207,0,0,1,1,1,0,0,0
6,14,3,0.18095238095238098,0.21505495698160862,0.5496004039515352,0.4160850014094928,0,3,3,4,1,0,1,0
4,16,4,0.4222222222222223,0.755380288798475,0.41624956471077734,0.7178879741508677,0,2,0,3,1,0,0,0
4,17,0,0.05079365079365081,0.08132823960919974,0.33189783751439794,0.39783538053412837,0,2,0,5,0,0,0,0
1,19,3,0.13968253968253963,0.21171761090388,0.16586759923958816,0.2871568353134357,0,3,3,0,0,0,0,0
1,20,4,0.39682539682539686,0.5756604341399877,0.3289872047246103,0.3059536353880681,0,2,0,0,1,0,0,0
7,24,4,0.0158730158730159,0.08376328829282778,0.5146344897496444,0.5831787423675747,0,2,0,0,1,0,1,0
1,28,7,0.36825396825396817,0.569412652055323,1.0,0.7271951344329128,1,0,1,3,0,0,1,0
3,32,1,0.6222222222222221,0.7783243222911836,0.4519382782652528,0.6350241154309053,0,2,0,1,1,0,0,0
3,35,4,0.473015873015873,0.5878794066539229,0.10147258121009717,0.15845704556450713,0,2,0,3,1,0,0,0
4,38,5,0.4571428571428571,0.6179331856070159,0.4241332949169907,0.7343195898959207,0,2,0,1,1,0,0,0
6,39,4,0.6,0.7891172722990298,0.47322884726648873,0.24817961992934734,0,2,0,4,0,0,1,0
3,44,3,0.492063492063492,0.7311236405276289,0.7098564104956644,0.7291188431445734,0,3,3,0,1,0,1,0
0,45,3,0.23809523809523808,0.3202211250371618,0.30062990502915987,0.5890303818252463,0,3,3,5,0,0,0,0
5,46,1,0.3746031746031746,0.39723488888937175,0.4238938044177267,0.26681131444109507,0,2,0,3,1,0,0,0
7,2,5,0.6444444444444444,0.7487135910162359,0.24683334851130034,0.41414215037469404,0,2,0,4,1,0,0,0
1,13,3,0.03492063492063491,0.07374952360260897,1.0,0.7271951344329128,1,3,3,3,0,0,1,0
7,17,1,0.6698412698412698,0.8913347982958957,0.3313278110071547,0.7912312142913782,0,2,0,3,1,0,0,0
5,18,1,0.2317460317460317,0.24227490204001542,0.5825428175581671,0.861535160909459,1,2,0,4,1,0,1,0
3,19,2,0.45079365079365075,0.5835767095535032,0.4519382782652528,0.6350241154309053,0,2,0,1,1,0,0,0
2,20,3,0.5142857142857143,0.6400055349533632,0.24698304007166882,0.7273055550657528,0,3,3,4,1,0,0,0
3,21,3,0.4126984126984127,0.619854611762281,0.25775801026777145,0.4622753323838902,0,3,3,2,0,0,0,0
6,22,7,0.580952380952381,0.684618327646957,0.42312534949503533,0.5935569709344319,0,0,1,1,0,0,0,0
2,24,2,0.1650793650793651,0.26160838454667024,0.49959983630583427,0.4456087181147783,0,2,0,0,1,0,1,0
6,25,4,0.6412698412698412,0.841900517819592,0.4305383431834624,0.4639636387643966,0,2,0,0,1,0,0,0
7,31,0,0.06984126984126982,0.049044494196045174,0.6982831263972971,0.6525557646132096,1,2,0,5,0,0,1,0
5,36,0,0.4126984126984127,0.48181791915218286,0.9391480225458171,0.6776426206665676,1,2,0,1,1,0,1,0
7,38,5,0.46031746031746024,0.5355129301105492,0.24683334851130034,0.41414215037469404,0,2,0,4,1,0,0,0
4,41,5,0.5428571428571428,0.7291642200698588,0.5488261328080419,0.7511705280330245,0,2,0,0,0,0,1,0
4,43,7,0.1746031746031746,0.3066177558184551,0.4241332949169907,0.7343195898959207,0,0,1,1,1,0,0,0
0,34,6,0.5746031746031746,0.8064992524694818,0.30062990502915987,0.5890303818252463,0,1,2,5,0,0,0,0
0,5,6,0.5174603174603174,0.7295292539382319,0.731779196326154,0.9031034395681923,0,1,2,2,0,0,1,0
1,8,1,0.5428571428571428,0.8168007926769469,0.3749871978054573,0.711625197812678,0,2,0,1,0,0,0,0
3,9,1,0.05079365079365081,0.07617306548186001,0.3397359524399901,0.5595644038097376,0,2,0,0,0,0,0,0
3,11,3,0.1873015873015873,0.3038505700686924,0.7098564104956644,0.7291188431445734,1,3,3,0,1,0,1,0
7,13,5,0.7841269841269841,0.9104520234274467,0.01726266913839769,0.404977750041164,0,2,0,1,0,0,0,0
4,14,3,0.4539682539682539,0.5750733455682269,0.3172110349996702,0.6573678867414552,0,3,3,4,0,0,0,0
2,16,4,0.4634920634920634,0.6515641855447681,0.22150118839545296,0.7776249903183627,0,2,0,3,0,0,0,0
3,18,7,0.5365079365079365,0.734324002196573,0.7098564104956644,0.7291188431445734,0,0,1,0,1,0,1,0
7,19,3,0.44126984126984126,0.568971585634992,0.16124039153547898,0.6075689932475568,0,3,3,2,1,0,0,0
6,20,0,0.5174603174603174,0.8016973900838801,0.7062188736615447,0.7849849405396583,0,2,0,0,0,0,1,0
3,21,7,0.7079365079365079,0.9600899632350164,0.33046637083149655,0.6182528639898939,0,0,1,2,1,0,0,0
4,24,1,0.4984126984126983,0.6642707324104269,0.33189783751439794,0.39783538053412837,0,2,0,5,0,0,0,0
4,27,1,0.46984126984126984,0.6275075529426595,0.5488261328080419,0.7511705280330245,0,2,0,0,0,0,1,0
4,28,0,0.5714285714285713,0.7338758779882562,0.6619823336283668,0.5170924357939253,0,2,0,0,1,0,1,0
1,33,7,0.10793650793650794,0.19858738767525694,0.42511623208878824,0.0,0,0,1,4,1,0,0,0
2,37,4,0.5968253968253967,0.8300313100218379,0.3687735234766052,0.4220713771469722,0,2,0,2,1,0,0,0
3,42,2,0.18412698412698414,0.24895085115899698,0.16250980249855296,0.5371598895838154,0,2,0,5,0,0,0,0
6,34,2,0.1873015873015873,0.24098356881627073,0.4305383431834624,0.4639636387643966,0,2,0,0,1,0,0,0
2,47,2,0.012698412698412709,0.053189194007895846,0.3687735234766052,0.4220713771469722,0,2,0,2,1,0,0,0
5,48,5,0.492063492063492,0.6411833780838097,0.3718596191184469,0.7601489603698894,0,2,0,1,0,0,0,0
4,49,7,0.146031746031746,0.2647977428613111,0.2605319881203014,0.5780520484605312,0,0,1,2,1,0,0,0
0,3,6,0.03492063492063491,0.07956037745212155,0.6268451232587697,0.3592886431729374,0,1,2,0,0,0,1,0
7,7,4,0.5396825396825398,0.8789003392159873,0.4649809783243084,0.7987971854564409,0,2,0,3,0,0,1,0
2,11,5,0.7111111111111111,0.9614422879216207,0.3557878588117651,0.2836449415924456,0,2,0,1,0,0,0,0
0,19,2,0.37142857142857133,0.5075421811154701,0.38740471355727557,0.49918353191459097,0,2,0,0,1,0,0,0
2,33,0,0.13968253968253963,0.17430999552713963,0.49959983630583427,0.4456087181147783,0,2,0,0,1,0,1,0
6,1,1,0.3587301587301587,0.4976754557867965,0.42312534949503533,0.5935569709344319,0,2,0,1,0,0,0,0
3,12,3,0.36190476190476184,0.548642433352458,0.10147258121009717,0.15845704556450713,0,3,3,3,1,0,0,0
7,48,1,0.48571428571428565,0.6529754219305354,0.6982831263972971,0.6525557646132096,0,2,0,5,0,0,1,0
4,49,1,0.31746031746031744,0.4314372624478995,0.33189783751439794,0.39783538053412837,0,2,0,5,0,0,0,0
4,3,3,0.7619047619047619,0.9552106868578427,0.49742583043358923,0.6987841617338155,0,3,3,4,1,0,1,0
2,14,5,0.09841269841269845,0.15653037598337158,0.3778700940245816,0.9858949486539306,0,2,0,2,0,0,0,0
6,18,7,0.2507936507936508,0.2981218675976052,0.4481509763559117,0.5499049270183036,0,0,1,1,1,0,0,0
5,24,0,0.5492063492063491,0.640225216505058,0.459852258623342,0.27231617103819517,0,2,0,2,0,0,1,0
0,29,6,0.3079365079365079,0.4473059259903156,0.07033308036035546,0.6657032642628771,0,1,2,3,1,0,0,0
5,33,6,0.4444444444444444,0.5976548201008449,0.5528004402808602,0.822774199024777,0,1,2,0,0,0,1,0
1,36,3,0.726984126984127,0.9851750700170658,0.3790883422752982,0.786815128401706,0,3,3,3,1,0,0,0
3,37,4,0.10793650793650794,0.14338891805971662,0.31975296695675937,0.6770819132972177,0,2,0,4,0,0,0,0
5,39,0,0.7238095238095237,0.8428392014912938,0.459852258623342,0.27231617103819517,0,2,0,2,0,0,1,0
5,40,3,0.19047619047619052,0.320871724198743,0.459852258623342,0.27231617103819517,0,3,3,2,0,0,1,0
6,1,5,0.15873015873015872,0.23888274312390997,0.42312534949503533,0.5935569709344319,0,2,0,1,0,0,0,0
0,34,6,0.4634920634920634,0.6568353664364959,0.4452000546624637,0.3018125163937082,0,1,2,1,0,0,0,0
4,47,2,0.11746031746031743,0.11739353052422305,0.709457062776405,0.584343178896467,0,2,0,3,0,0,1,0
1,3,5,0.53015873015873,0.7316113951742718,0.5189155089769342,0.6667353309890451,0,2,0,2,1,0,1,0
4,10,7,0.326984126984127,0.5296578249232233,0.4241332949169907,0.7343195898959207,0,0,1,1,1,0,0,0
1,11,7,0.4539682539682539,0.6915136537414425,0.3790883422752982,0.786815128401706,0,0,1,3,1,0,0,0
2,13,5,0.5523809523809524,0.7529158858650795,0.3687735234766052,0.4220713771469722,0,2,0,2,1,0,0,0
5,19,6,0.292063492063492,0.40087068146107974,0.5126087085461508,0.33965023527493443,0,1,2,3,0,0,1,0
1,20,5,0.6444444444444444,0.8830592129568056,0.42511623208878824,0.0,0,2,0,4,1,0,0,0
2,30,6,0.5206349206349207,0.6722233078980759,0.8847428159183348,0.7746451710045479,0,1,2,5,0,0,1,0
7,33,6,0.24761904761904763,0.383208919670631,0.4649809783243084,0.7987971854564409,1,1,2,3,0,0,1,0
4,37,3,0.37777777777777777,0.4810187456615178,0.33189783751439794,0.39783538053412837,0,3,3,5,0,0,0,0
3,39,5,0.219047619047619,0.2528398485876281,0.4519382782652528,0.6350241154309053,0,2,0,1,1,0,0,0
1,42,3,0.53015873015873,0.7259622999358901,0.5189155089769342,0.6667353309890451,0,3,3,2,1,0,1,0
7,43,2,0.2698412698412699,0.3369531061263835,0.34040153197208856,0.4789263338995875,0,2,0,2,0,0,0,0
0,23,0,0.4095238095238095,0.5153591492180862,0.685746877129426,0.758885044141242,1,2,0,2,1,0,1,0
1,3,2,0.2571428571428572,0.32972768599633806,0.5189155089769342,0.6667353309890451,1,2,0,2,1,0,1,0
2,4,3,0.29841269841269835,0.3765735573094574,0.3557878588117651,0.2836449415924456,0,3,3,1,0,0,0,0
0,8,3,0.13015873015873014,0.18381216749233661,0.38740471355727557,0.49918353191459097,0,3,3,0,1,0,0,0
7,9,5,0.16190476190476188,0.1899808245047809,0.5213789182796438,1.0,1,2,0,4,0,0,1,0
4,13,5,0.36825396825396817,0.5025824832011048,0.5488261328080419,0.7511705280330245,1,2,0,0,0,0,1,0
5,14,1,0.07936507936507936,0.07698424940070195,0.351896090491425,0.799437250260155,0,2,0,4,0,0,0,0
4,16,7,0.3492063492063492,0.5621845016676686,0.6392935404450437,0.6496326542644022,1,0,1,1,0,0,1,0
1,19,5,0.29841269841269835,0.424508875781911,0.5189155089769342,0.6667353309890451,1,2,0,2,1,0,1,0
2,21,1,0.26666666666666666,0.32733458620721245,0.49959983630583427,0.4456087181147783,0,2,0,0,1,0,1,0
0,26,1,0.05396825396825397,0.05399261171224237,0.731779196326154,0.9031034395681923,1,2,0,2,0,0,1,0
5,27,3,0.3206349206349206,0.5080382596662493,0.3997887788662027,0.8761515822339954,0,3,3,5,0,0,0,0
0,28,1,0.6984126984126985,0.7668407674327637,0.4452000546624637,0.3018125163937082,0,2,0,1,0,0,0,0
2,32,7,0.36190476190476184,0.4735792417484871,0.6444268055376945,0.5136197087793226,0,0,1,0,0,0,1,0
1,36,5,0.5714285714285713,0.7863008849290756,0.0,0.324594266405283,0,2,0,4,0,0,0,0
6,41,2,0.5015873015873016,0.6245095362684276,0.46203619146303954,0.9078677352889164,0,2,0,2,1,0,1,0
